Transaction_ID,Account_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Merchant_Name,City,Device_Type,Is_Fraud,Fraud_Reason
904106,500000018,2026-04-02,14:53:35,Credit Card,10846,Swiggy,Lucknow,ATM,No,Normal Transaction
904107,500000145,2026-09-25,15:42:39,Debit Card,85357,Amazon,Bengaluru,Mobile,No,Normal Transaction
904108,500000011,2026-11-17,17:45:51,ATM,40687,Reliance,Kolkata,Mobile,No,Normal Transaction
904109,500000006,2026-02-09,00:54:59,Credit Card,98568,Amazon,Pune,Laptop,No,Normal Transaction
904110,500000053,2026-04-22,18:21:24,Debit Card,9656,IRCTC,Kolkata,Mobile,No,Normal Transaction
904111,500000179,2026-05-26,07:31:15,RTGS,75344,Flipkart,Hyderabad,Laptop,No,Normal Transaction
904112,500000045,2026-06-05,19:25:53,ATM,22019,Paytm,Mumbai,Mobile,No,Normal Transaction
904113,500000122,2026-10-31,08:33:01,Debit Card,67143,Zomato,Kolkata,ATM,No,Normal Transaction
904114,500000176,2026-05-25,19:46:01,UPI,17404,Flipkart,Hyderabad,POS,No,Normal Transaction
904115,500000131,2026-04-11,05:06:27,RTGS,4303,PhonePe,Hyderabad,POS,No,Normal Transaction
904116,500000004,2026-04-21,18:27:11,UPI,49878,DMart,Mumbai,Laptop,No,Normal Transaction
904117,500000044,2026-03-02,13:36:32,ATM,35463,DMart,Bengaluru,Mobile,Yes,Midnight Transaction
904118,500000107,2026-08-29,07:44:57,NEFT,71982,Flipkart,Mumbai,Mobile,Yes,Multiple Transactions
904119,500000102,2026-08-22,18:28:55,NEFT,77887,Paytm,Delhi,ATM,No,Normal Transaction
904120,500000143,2026-04-21,15:16:46,UPI,84035,Zomato,Mumbai,Mobile,No,Normal Transaction
904121,500000006,2026-10-18,07:50:00,RTGS,70469,Zomato,Kolkata,Laptop,No,Normal Transaction
904122,500000139,2026-08-31,00:32:13,ATM,39881,Uber,Kolkata,Mobile,No,Normal Transaction
904123,500000033,2026-03-14,10:07:49,NEFT,70557,PhonePe,Kolkata,Laptop,No,Normal Transaction
904124,500000073,2026-12-28,19:55:54,Credit Card,33682,IRCTC,Bengaluru,ATM,No,Normal Transaction
904125,500000008,2026-06-26,02:04:22,ATM,99646,Uber,Lucknow,ATM,No,Normal Transaction
904126,500000003,2026-07-24,16:29:03,IMPS,63670,Swiggy,Delhi,ATM,No,Normal Transaction
904127,500000167,2026-05-21,02:02:09,UPI,87687,DMart,Mumbai,Mobile,No,Normal Transaction
904128,500000023,2026-04-05,02:05:23,Credit Card,424,IRCTC,Hyderabad,POS,No,Normal Transaction
904129,500000037,2026-03-19,19:33:14,Debit Card,42546,Reliance,Delhi,Laptop,No,Normal Transaction
904130,500000044,2026-08-03,21:21:44,ATM,28504,Amazon,Kolkata,Mobile,No,Normal Transaction
904131,500000154,2026-10-28,23:05:43,Debit Card,38441,PhonePe,Lucknow,Mobile,No,Normal Transaction
904132,500000040,2026-12-14,19:38:34,UPI,30073,Flipkart,Kolkata,Laptop,No,Normal Transaction
904133,500000101,2026-12-29,16:18:28,IMPS,11835,Swiggy,Hyderabad,ATM,No,Normal Transaction
904134,500000104,2026-11-24,23:51:56,NEFT,98696,PhonePe,Pune,Laptop,No,Normal Transaction
904135,500000115,2026-05-30,06:11:43,Debit Card,5076,Reliance,Hyderabad,ATM,No,Normal Transaction
904136,500000099,2026-07-24,16:02:32,IMPS,17577,Zomato,Lucknow,ATM,No,Normal Transaction
904137,500000090,2026-12-08,20:25:33,IMPS,64087,Amazon,Pune,Laptop,No,Normal Transaction
904138,500000155,2026-07-13,15:10:45,ATM,43899,Swiggy,Kolkata,Mobile,No,Normal Transaction
904139,500000173,2026-05-28,09:12:53,RTGS,56377,DMart,Lucknow,POS,No,Normal Transaction
904140,500000012,2026-10-01,19:47:04,Debit Card,63043,Zomato,Pune,ATM,No,Normal Transaction
904141,500000057,2026-12-16,22:51:10,Debit Card,78132,Uber,Pune,Mobile,No,Normal Transaction
904142,500000132,2026-09-01,01:10:29,IMPS,52851,Reliance,Kolkata,Mobile,No,Normal Transaction
904143,500000105,2026-06-04,09:50:43,ATM,24764,Zomato,Hyderabad,Mobile,No,Normal Transaction
904144,500000027,2026-12-09,22:04:30,RTGS,82581,Amazon,Lucknow,Laptop,No,Normal Transaction
904145,500000110,2026-06-19,23:35:00,IMPS,29260,Uber,Pune,ATM,No,Normal Transaction
904146,500000085,2026-10-03,16:40:42,NEFT,52232,Amazon,Lucknow,POS,No,Normal Transaction
904147,500000059,2026-10-27,18:42:12,RTGS,76099,PhonePe,Lucknow,Laptop,No,Normal Transaction
904148,500000003,2026-12-28,04:03:08,Debit Card,28241,PhonePe,Bengaluru,ATM,No,Normal Transaction
904149,500000043,2026-04-27,17:03:45,NEFT,66030,PhonePe,Delhi,Laptop,No,Normal Transaction
904150,500000167,2026-06-29,01:39:35,IMPS,5625,Uber,Pune,Laptop,No,Normal Transaction
904151,500000142,2026-03-19,11:59:44,ATM,53975,Paytm,Delhi,Mobile,No,Normal Transaction
904152,500000165,2026-02-06,14:51:02,Debit Card,30044,PhonePe,Bengaluru,POS,No,Normal Transaction
904153,500000157,2026-06-20,07:00:54,NEFT,67149,PhonePe,Bengaluru,Mobile,No,Normal Transaction
904154,500000032,2026-06-15,00:03:04,RTGS,66259,Flipkart,Pune,Mobile,No,Normal Transaction
904155,500000001,2026-06-19,22:39:40,UPI,47111,DMart,Bengaluru,ATM,No,Normal Transaction
904156,500000008,2026-06-08,16:39:35,IMPS,96434,PhonePe,Bengaluru,Mobile,No,Normal Transaction
904157,500000137,2026-07-21,12:27:43,NEFT,89514,Zomato,Lucknow,Mobile,No,Normal Transaction
904158,500000004,2026-06-07,22:13:22,RTGS,86717,Amazon,Lucknow,ATM,No,Normal Transaction
904159,500000067,2026-08-09,17:05:06,Debit Card,18932,DMart,Kolkata,POS,No,Normal Transaction
904160,500000096,2026-05-06,08:49:11,Credit Card,34105,IRCTC,Mumbai,Mobile,No,Normal Transaction
904161,500000133,2026-01-26,18:08:02,Credit Card,66470,Zomato,Hyderabad,Laptop,No,Normal Transaction
904162,500000128,2026-11-24,08:59:06,ATM,66073,PhonePe,Lucknow,Mobile,No,Normal Transaction
904163,500000176,2026-08-09,00:51:16,IMPS,12052,Uber,Bengaluru,POS,No,Normal Transaction
904164,500000128,2026-02-26,21:35:35,Credit Card,10189,Zomato,Hyderabad,Mobile,No,Normal Transaction
904165,500000169,2026-07-17,22:54:28,ATM,52497,Swiggy,Hyderabad,ATM,No,Normal Transaction
904166,500000066,2026-06-03,22:28:05,RTGS,33200,PhonePe,Lucknow,POS,No,Normal Transaction
904167,500000041,2026-02-04,06:04:57,ATM,94618,DMart,Bengaluru,Mobile,No,Normal Transaction
904168,500000072,2026-12-17,14:53:30,RTGS,67907,DMart,Mumbai,POS,No,Normal Transaction
904169,500000146,2026-09-06,09:20:39,Debit Card,62041,Uber,Kolkata,Laptop,No,Normal Transaction
904170,500000029,2026-12-24,04:54:11,Credit Card,66833,Amazon,Delhi,Laptop,No,Normal Transaction
904171,500000057,2026-10-25,17:27:57,NEFT,63605,Amazon,Kolkata,ATM,No,Normal Transaction
904172,500000148,2026-04-06,05:41:29,ATM,21678,Uber,Hyderabad,Mobile,No,Normal Transaction
904173,500000079,2026-12-16,08:51:59,NEFT,41950,Flipkart,Delhi,Laptop,No,Normal Transaction
904174,500000013,2026-11-10,06:30:59,NEFT,4909,Amazon,Lucknow,POS,No,Normal Transaction
904175,500000036,2026-05-07,10:58:19,NEFT,97579,Flipkart,Kolkata,Laptop,No,Normal Transaction
904176,500000093,2026-12-19,00:24:03,IMPS,20562,Paytm,Bengaluru,Laptop,No,Normal Transaction
904177,500000030,2026-06-12,02:53:00,RTGS,76432,IRCTC,Delhi,Laptop,No,Normal Transaction
904178,500000156,2026-07-17,16:05:36,Debit Card,76637,PhonePe,Bengaluru,Mobile,No,Normal Transaction
904179,500000075,2026-08-10,18:10:28,ATM,12473,Flipkart,Mumbai,Mobile,No,Normal Transaction
904180,500000056,2026-02-08,23:01:56,IMPS,29937,Flipkart,Kolkata,Laptop,No,Normal Transaction
904181,500000010,2026-08-10,23:00:22,Credit Card,16570,Flipkart,Hyderabad,POS,No,Normal Transaction
904182,500000093,2026-05-27,07:21:39,UPI,25176,PhonePe,Kolkata,Mobile,No,Normal Transaction
904183,500000126,2026-04-06,03:33:45,RTGS,1520,Swiggy,Kolkata,Mobile,No,Normal Transaction
904184,500000055,2026-06-18,18:51:08,IMPS,41180,Uber,Mumbai,Laptop,No,Normal Transaction
904185,500000015,2026-06-21,20:07:37,IMPS,44305,Amazon,Delhi,Laptop,No,Normal Transaction
904186,500000014,2026-10-14,05:11:08,UPI,68817,Reliance,Bengaluru,ATM,No,Normal Transaction
904187,500000070,2026-08-31,15:52:41,RTGS,57680,IRCTC,Mumbai,ATM,Yes,Different City
904188,500000048,2026-04-11,07:39:19,UPI,33627,Flipkart,Mumbai,POS,No,Normal Transaction
904189,500000162,2026-05-25,17:34:48,UPI,43686,Reliance,Hyderabad,POS,No,Normal Transaction
904190,500000118,2026-09-20,11:29:04,Debit Card,29837,Paytm,Pune,ATM,No,Normal Transaction
904191,500000067,2026-06-11,19:11:25,NEFT,43331,Reliance,Lucknow,ATM,No,Normal Transaction
904192,500000053,2026-11-19,16:58:24,Credit Card,34440,Paytm,Delhi,ATM,No,Normal Transaction
904193,500000001,2026-12-31,04:05:28,RTGS,43548,Reliance,Kolkata,Mobile,No,Normal Transaction
904194,500000106,2026-09-28,18:49:18,NEFT,61767,Zomato,Pune,POS,No,Normal Transaction
904195,500000082,2026-08-28,02:32:45,UPI,84161,Reliance,Delhi,Laptop,No,Normal Transaction
904196,500000141,2026-11-20,14:39:31,Credit Card,21043,Flipkart,Lucknow,Mobile,No,Normal Transaction
904197,500000178,2026-09-30,01:26:46,RTGS,26731,PhonePe,Lucknow,Mobile,No,Normal Transaction
904198,500000073,2026-01-11,12:46:02,UPI,7450,Flipkart,Hyderabad,Mobile,No,Normal Transaction
904199,500000008,2026-12-02,13:53:52,NEFT,47125,DMart,Mumbai,Mobile,No,Normal Transaction
904200,500000131,2026-12-05,08:44:40,NEFT,25316,IRCTC,Pune,ATM,No,Normal Transaction
904201,500000049,2026-08-03,04:00:40,Credit Card,44907,Uber,Bengaluru,Laptop,No,Normal Transaction
904202,500000043,2026-08-17,21:56:59,Debit Card,48846,PhonePe,Hyderabad,Laptop,No,Normal Transaction
904203,500000131,2026-12-31,09:06:39,RTGS,93700,Uber,Bengaluru,POS,No,Normal Transaction
904204,500000052,2026-12-27,01:22:45,Debit Card,32079,Reliance,Delhi,Mobile,No,Normal Transaction
904205,500000009,2026-03-10,22:52:05,RTGS,12076,Amazon,Pune,ATM,No,Normal Transaction
904206,500000128,2026-02-22,03:25:03,NEFT,60253,Amazon,Kolkata,ATM,No,Normal Transaction
904207,500000067,2026-06-17,01:13:53,NEFT,23396,IRCTC,Mumbai,Laptop,No,Normal Transaction
904208,500000136,2026-11-15,10:41:31,ATM,68450,DMart,Pune,ATM,No,Normal Transaction
904209,500000111,2026-04-27,20:54:54,IMPS,19880,IRCTC,Kolkata,Laptop,No,Normal Transaction
904210,500000060,2026-09-12,16:54:38,RTGS,32485,Swiggy,Mumbai,Laptop,No,Normal Transaction
904211,500000180,2026-10-03,03:01:49,ATM,19232,Zomato,Pune,ATM,No,Normal Transaction
904212,500000079,2026-03-15,22:11:52,Credit Card,63583,Swiggy,Bengaluru,POS,No,Normal Transaction
904213,500000159,2026-02-22,23:40:51,IMPS,90343,PhonePe,Mumbai,ATM,No,Normal Transaction
904214,500000010,2026-10-24,14:21:16,ATM,23439,Swiggy,Pune,ATM,No,Normal Transaction
904215,500000031,2026-09-16,16:15:10,UPI,29224,PhonePe,Kolkata,Laptop,No,Normal Transaction
904216,500000085,2026-10-06,04:27:02,IMPS,50695,Uber,Pune,POS,No,Normal Transaction
904217,500000177,2026-07-15,19:20:26,NEFT,65912,Paytm,Kolkata,Laptop,No,Normal Transaction
904218,500000100,2026-01-17,18:44:09,RTGS,69925,DMart,Bengaluru,ATM,Yes,Multiple Transactions
904219,500000023,2026-12-08,10:02:33,RTGS,41927,Reliance,Hyderabad,POS,No,Normal Transaction
904220,500000020,2026-09-20,16:38:46,UPI,18809,PhonePe,Hyderabad,ATM,No,Normal Transaction
904221,500000091,2026-11-06,02:42:59,IMPS,91131,Swiggy,Bengaluru,Laptop,No,Normal Transaction
904222,500000110,2026-07-06,07:54:10,NEFT,96159,Zomato,Lucknow,Laptop,No,Normal Transaction
904223,500000118,2026-10-30,15:21:31,Credit Card,3371,Reliance,Bengaluru,ATM,No,Normal Transaction
904224,500000053,2026-01-05,00:33:19,Debit Card,57876,Paytm,Delhi,POS,No,Normal Transaction
904225,500000031,2026-01-25,03:25:48,UPI,52418,PhonePe,Mumbai,Laptop,No,Normal Transaction
904226,500000133,2026-06-15,11:29:57,NEFT,97245,Swiggy,Delhi,ATM,No,Normal Transaction
904227,500000103,2026-03-08,17:11:40,UPI,98520,DMart,Delhi,POS,No,Normal Transaction
904228,500000107,2026-06-29,10:28:52,Debit Card,33368,Paytm,Lucknow,ATM,No,Normal Transaction
904229,500000038,2026-08-28,20:34:41,Credit Card,95986,IRCTC,Pune,ATM,No,Normal Transaction
904230,500000114,2026-10-18,17:30:46,UPI,29005,Flipkart,Delhi,Laptop,No,Normal Transaction
904231,500000175,2026-07-27,08:12:02,Debit Card,40700,IRCTC,Bengaluru,Mobile,No,Normal Transaction
904232,500000085,2026-02-01,22:50:23,Credit Card,97352,Swiggy,Mumbai,POS,No,Normal Transaction
904233,500000161,2026-03-14,02:20:28,NEFT,21565,Zomato,Pune,POS,No,Normal Transaction
904234,500000070,2026-01-11,17:18:05,NEFT,36537,Amazon,Pune,ATM,No,Normal Transaction
904235,500000097,2026-09-22,08:38:52,Credit Card,8454,Uber,Kolkata,Mobile,No,Normal Transaction
904236,500000072,2026-04-30,20:10:22,UPI,96469,PhonePe,Lucknow,POS,No,Normal Transaction
904237,500000061,2026-01-25,07:18:58,Credit Card,17430,Flipkart,Mumbai,ATM,No,Normal Transaction
904238,500000061,2026-10-26,02:30:33,Debit Card,95130,Amazon,Bengaluru,Mobile,No,Normal Transaction
904239,500000107,2026-07-12,20:06:08,ATM,31460,Paytm,Mumbai,ATM,No,Normal Transaction
904240,500000168,2026-10-31,11:29:56,Debit Card,56807,PhonePe,Bengaluru,POS,No,Normal Transaction
904241,500000116,2026-11-30,12:25:30,UPI,1451,Uber,Pune,POS,No,Normal Transaction
904242,500000008,2026-12-01,22:18:36,ATM,35335,DMart,Bengaluru,ATM,No,Normal Transaction
904243,500000150,2026-04-16,11:19:54,IMPS,9294,Swiggy,Mumbai,Mobile,No,Normal Transaction
904244,500000174,2026-03-27,09:09:32,IMPS,60491,Uber,Pune,ATM,No,Normal Transaction
904245,500000127,2026-02-28,09:05:30,Debit Card,17427,Flipkart,Mumbai,ATM,No,Normal Transaction
904246,500000035,2026-12-29,06:23:12,NEFT,85864,Swiggy,Mumbai,Laptop,No,Normal Transaction
904247,500000141,2026-12-01,07:01:20,RTGS,47773,Zomato,Bengaluru,Laptop,No,Normal Transaction
904248,500000070,2026-05-06,14:38:35,ATM,99856,Amazon,Mumbai,Mobile,No,Normal Transaction
904249,500000014,2026-01-28,18:45:15,NEFT,42710,Amazon,Hyderabad,ATM,No,Normal Transaction
904250,500000141,2026-02-22,15:55:37,Credit Card,84700,Zomato,Hyderabad,Laptop,No,Normal Transaction
904251,500000012,2026-07-29,17:29:35,UPI,40186,Swiggy,Pune,Mobile,No,Normal Transaction
904252,500000173,2026-05-13,17:50:59,Debit Card,99467,Paytm,Kolkata,Laptop,No,Normal Transaction
904253,500000058,2026-05-17,03:21:08,Credit Card,15309,Uber,Mumbai,Mobile,No,Normal Transaction
904254,500000041,2026-07-14,01:17:54,Debit Card,11372,Uber,Kolkata,Laptop,No,Normal Transaction
904255,500000157,2026-07-03,23:06:55,IMPS,86485,Uber,Kolkata,Laptop,No,Normal Transaction
904256,500000089,2026-09-22,15:27:25,Debit Card,9907,Flipkart,Delhi,POS,No,Normal Transaction
904257,500000045,2026-12-11,20:00:36,Credit Card,75294,PhonePe,Pune,ATM,No,Normal Transaction
904258,500000137,2026-06-20,04:07:38,IMPS,67763,Uber,Hyderabad,POS,No,Normal Transaction
904259,500000086,2026-08-30,08:34:52,NEFT,43216,Swiggy,Kolkata,POS,No,Normal Transaction
904260,500000074,2026-01-17,08:54:13,IMPS,3615,Zomato,Hyderabad,Mobile,No,Normal Transaction
904261,500000030,2026-07-26,21:45:49,IMPS,71919,IRCTC,Delhi,ATM,No,Normal Transaction
904262,500000087,2026-09-03,04:01:47,Credit Card,14597,Flipkart,Hyderabad,Laptop,No,Normal Transaction
904263,500000026,2026-03-14,09:09:52,NEFT,21955,IRCTC,Delhi,Mobile,No,Normal Transaction
904264,500000114,2026-08-14,14:27:22,UPI,82702,DMart,Mumbai,ATM,No,Normal Transaction
904265,500000054,2026-12-14,02:04:40,RTGS,71977,Flipkart,Pune,Mobile,No,Normal Transaction
904266,500000026,2026-02-05,22:08:15,UPI,93169,Paytm,Bengaluru,Laptop,No,Normal Transaction
904267,500000024,2026-06-01,12:16:55,IMPS,76200,Amazon,Mumbai,POS,No,Normal Transaction
904268,500000170,2026-12-07,23:00:29,Credit Card,60423,DMart,Lucknow,Laptop,No,Normal Transaction
904269,500000124,2026-11-05,01:40:55,UPI,42576,Flipkart,Kolkata,ATM,No,Normal Transaction
904270,500000157,2026-03-07,16:34:52,IMPS,33504,Zomato,Delhi,POS,No,Normal Transaction
904271,500000085,2026-12-19,21:41:59,Credit Card,89009,Zomato,Delhi,ATM,No,Normal Transaction
904272,500000038,2026-02-06,13:23:11,ATM,26289,Swiggy,Pune,Mobile,Yes,High Amount
904273,500000081,2026-02-27,12:48:43,Debit Card,9804,PhonePe,Kolkata,ATM,No,Normal Transaction
904274,500000047,2026-10-27,05:16:46,NEFT,69985,PhonePe,Delhi,Laptop,No,Normal Transaction
904275,500000151,2026-09-14,08:05:39,Debit Card,24628,Uber,Delhi,POS,No,Normal Transaction
904276,500000087,2026-02-10,03:52:25,ATM,61032,Uber,Lucknow,POS,No,Normal Transaction
904277,500000103,2026-05-30,05:23:59,RTGS,83628,Paytm,Mumbai,POS,No,Normal Transaction
904278,500000049,2026-02-20,16:03:22,Debit Card,29927,Flipkart,Lucknow,Laptop,No,Normal Transaction
904279,500000002,2026-02-28,18:54:39,ATM,79806,Zomato,Delhi,ATM,No,Normal Transaction
904280,500000167,2026-04-14,23:38:44,NEFT,43500,Paytm,Bengaluru,Mobile,No,Normal Transaction
904281,500000122,2026-09-10,16:16:54,IMPS,92448,Swiggy,Lucknow,POS,No,Normal Transaction
904282,500000150,2026-10-01,03:44:17,UPI,42361,DMart,Delhi,ATM,No,Normal Transaction
904283,500000018,2026-04-23,18:23:03,ATM,77138,DMart,Hyderabad,POS,No,Normal Transaction
904284,500000137,2026-01-08,14:46:27,UPI,96888,Reliance,Mumbai,Laptop,No,Normal Transaction
904285,500000032,2026-08-26,10:45:35,NEFT,1696,DMart,Hyderabad,Mobile,No,Normal Transaction
904286,500000142,2026-07-29,07:23:33,RTGS,75314,Flipkart,Kolkata,ATM,No,Normal Transaction
904287,500000144,2026-05-30,13:22:54,UPI,73185,Paytm,Bengaluru,ATM,No,Normal Transaction
904288,500000068,2026-01-21,22:48:03,UPI,62217,Paytm,Delhi,Laptop,No,Normal Transaction
904289,500000166,2026-04-15,21:46:39,NEFT,77673,PhonePe,Delhi,ATM,No,Normal Transaction
904290,500000028,2026-01-21,10:21:43,Credit Card,74231,PhonePe,Hyderabad,ATM,No,Normal Transaction
904291,500000075,2026-12-01,14:24:46,Debit Card,46499,Amazon,Lucknow,POS,No,Normal Transaction
904292,500000044,2026-07-21,01:24:48,Credit Card,45841,Paytm,Delhi,POS,No,Normal Transaction
904293,500000139,2026-07-25,14:32:21,Credit Card,12126,Reliance,Lucknow,Laptop,No,Normal Transaction
904294,500000146,2026-01-27,00:02:20,Credit Card,5262,IRCTC,Hyderabad,ATM,No,Normal Transaction
904295,500000126,2026-01-16,10:15:45,Credit Card,90294,Zomato,Mumbai,POS,No,Normal Transaction
904296,500000146,2026-04-15,23:19:55,Credit Card,72112,Reliance,Pune,Laptop,No,Normal Transaction
904297,500000147,2026-02-02,08:21:53,NEFT,94927,Uber,Pune,POS,No,Normal Transaction
904298,500000027,2026-05-16,19:54:49,Debit Card,85895,Zomato,Pune,Mobile,No,Normal Transaction
904299,500000047,2026-03-21,17:44:47,NEFT,80530,Flipkart,Hyderabad,POS,No,Normal Transaction
904300,500000038,2026-08-12,07:17:30,NEFT,61387,Swiggy,Mumbai,POS,No,Normal Transaction
904301,500000159,2026-11-20,06:42:58,NEFT,8556,Flipkart,Mumbai,Mobile,No,Normal Transaction
904302,500000012,2026-03-21,03:10:31,NEFT,43401,Reliance,Bengaluru,ATM,No,Normal Transaction
904303,500000079,2026-11-25,22:35:54,RTGS,55428,Flipkart,Lucknow,Mobile,No,Normal Transaction
904304,500000106,2026-10-29,02:12:19,UPI,77293,Uber,Delhi,POS,No,Normal Transaction
904305,500000176,2026-05-23,05:16:18,ATM,49606,IRCTC,Mumbai,POS,No,Normal Transaction
904306,500000101,2026-09-20,10:38:05,RTGS,74546,Swiggy,Hyderabad,Laptop,No,Normal Transaction
904307,500000013,2026-03-31,08:37:53,UPI,38779,Paytm,Kolkata,ATM,No,Normal Transaction
904308,500000015,2026-03-12,07:02:03,IMPS,53563,Reliance,Delhi,Laptop,No,Normal Transaction
904309,500000057,2026-05-26,20:25:30,UPI,43089,Zomato,Kolkata,POS,No,Normal Transaction
904310,500000083,2026-12-29,20:33:43,IMPS,7501,Swiggy,Pune,Laptop,No,Normal Transaction
904311,500000051,2026-04-14,06:58:38,NEFT,95961,Swiggy,Mumbai,POS,No,Normal Transaction
904312,500000019,2026-03-09,13:52:36,Debit Card,56051,Swiggy,Pune,Laptop,No,Normal Transaction
904313,500000154,2026-05-22,16:57:50,Debit Card,96850,Reliance,Mumbai,Laptop,No,Normal Transaction
904314,500000125,2026-05-11,21:00:19,NEFT,6767,Amazon,Kolkata,Mobile,No,Normal Transaction
904315,500000062,2026-11-17,10:58:15,UPI,33222,PhonePe,Lucknow,Laptop,No,Normal Transaction
904316,500000094,2026-04-13,07:00:32,UPI,59454,Reliance,Lucknow,POS,No,Normal Transaction
904317,500000101,2026-07-21,14:04:58,NEFT,57724,Amazon,Kolkata,ATM,No,Normal Transaction
904318,500000117,2026-10-07,12:48:00,Credit Card,33516,Amazon,Bengaluru,Mobile,No,Normal Transaction
904319,500000156,2026-03-16,12:19:26,IMPS,39216,Flipkart,Mumbai,POS,No,Normal Transaction
904320,500000122,2026-10-30,06:37:35,UPI,57259,Reliance,Mumbai,ATM,No,Normal Transaction
904321,500000103,2026-12-31,19:27:29,Debit Card,46222,Uber,Hyderabad,POS,No,Normal Transaction
904322,500000068,2026-06-03,10:59:05,ATM,44600,DMart,Kolkata,POS,No,Normal Transaction
904323,500000026,2026-02-22,13:57:01,IMPS,89606,DMart,Lucknow,POS,No,Normal Transaction
904324,500000104,2026-05-06,20:11:23,Debit Card,19598,Reliance,Mumbai,POS,No,Normal Transaction
904325,500000139,2026-05-20,16:04:59,Debit Card,68028,Paytm,Lucknow,ATM,No,Normal Transaction
904326,500000026,2026-02-17,19:05:25,ATM,13304,PhonePe,Bengaluru,Laptop,No,Normal Transaction
904327,500000116,2026-04-22,18:55:44,Debit Card,6415,DMart,Kolkata,POS,No,Normal Transaction
904328,500000090,2026-08-22,23:44:57,RTGS,51384,DMart,Pune,ATM,No,Normal Transaction
904329,500000148,2026-07-01,10:08:43,Credit Card,74127,Reliance,Lucknow,Mobile,No,Normal Transaction
904330,500000081,2026-02-21,00:29:03,Debit Card,95419,Uber,Pune,Mobile,No,Normal Transaction
904331,500000103,2026-10-18,11:23:46,NEFT,83284,Uber,Pune,ATM,No,Normal Transaction
904332,500000025,2026-11-30,03:05:49,ATM,73708,PhonePe,Delhi,Laptop,No,Normal Transaction
904333,500000129,2026-03-11,22:09:03,UPI,43282,Amazon,Mumbai,Laptop,No,Normal Transaction
904334,500000144,2026-02-25,14:35:36,NEFT,1817,Uber,Delhi,Laptop,No,Normal Transaction
904335,500000064,2026-03-25,18:39:48,Debit Card,71507,Reliance,Pune,POS,No,Normal Transaction
904336,500000108,2026-12-08,19:47:06,RTGS,52240,Reliance,Hyderabad,Laptop,No,Normal Transaction
